Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.01,3.0,24980,488,6430,822,1844,1231,5732,6204,373,0,373,2161,1619,542,8331,23,0,0,0,0,37031,16,191,197,0,0,0,100,47,53,291,1,0,0,0,0,958,16,2345,846,2441,0,2441,596,547,49,3399,6,2011,0,0,0,12338,14,296,94,378,0,378,52,41,11,363,2,365,0,0,0,1618,13,514,1,19,0,19,1275,1237,38,526,19,821,0,462,0,1952,1664,497,0,19,0,19,714,710,4,29,19,740,0,462,0,800,1660,fiducial_l01
0.014,3.0,21159,72,6866,803,1635,1115,3509,3697,215,0,215,1509,1277,232,5288,8,316,0,0,0,33747,11,25,1,5,0,5,41,24,17,65,0,6,0,0,0,132,11,1266,207,4443,0,4443,636,601,35,2226,4,4194,0,0,0,13118,9,112,6,647,0,647,30,25,5,171,0,626,0,0,0,1585,7,349,5,17,0,17,1217,1188,29,368,21,771,0,444,0,1527,1643,342,0,17,0,17,756,752,4,18,19,653,0,444,0,602,1628,fiducial_l01
0.017,3.0,21194,73,6673,597,1933,1496,3029,3810,6,0,6,1404,1245,159,4941,12,89,0,0,0,36079,45,17,9,0,0,0,45,26,19,62,0,0,0,0,0,133,11,2364,246,3150,0,3150,545,517,28,3201,5,3152,0,0,0,12875,95,173,5,375,0,375,27,25,2,215,0,377,0,0,0,1165,16,491,0,47,0,47,1390,1368,22,308,28,1044,0,577,0,1568,2289,489,0,47,0,47,959,953,6,18,27,901,0,577,0,714,2277,fiducial_l01
0.02,3.0,16087,34,6071,471,2063,1596,1507,3099,0,0,0,718,632,86,2883,21,0,0,0,0,28060,52,1,0,0,0,0,32,27,5,33,0,0,0,0,0,62,5,2244,235,2095,0,2095,467,456,11,3675,18,2098,0,0,0,11580,319,177,2,217,0,217,16,15,1,252,2,217,0,0,0,910,26,525,1,47,0,47,1483,1465,18,317,40,1105,0,634,0,1666,2447,514,0,46,0,46,1035,1031,4,19,40,944,0,633,0,769,2422,fiducial_l01
0.03,3.0,7869,2,5576,287,2478,2052,246,2279,0,0,0,20,0,20,368,8,0,0,0,0,14500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3011,61,129,0,129,225,220,5,5350,41,134,0,0,0,10961,93,172,2,7,0,7,13,13,0,275,2,10,0,0,0,558,14,520,0,132,0,132,1824,1810,14,306,70,1036,0,1134,0,1737,3215,488,0,132,0,132,1432,1429,3,26,59,919,0,1107,0,971,3133,fiducial_l01
0.0001,5.0,27325,4967,5779,985,7023,7018,628,14988,1104,0,1104,870,223,647,2352,1213,293,5,7,0,12079,357,550,3445,221,0,221,737,180,557,1220,572,293,5,7,0,8147,337,1156,2345,2074,0,2074,1,1,0,3225,1317,138,1,3,0,7297,242,436,387,133,0,133,1,1,0,457,335,138,1,3,0,1217,242,6865,0,118,0,118,30,29,1,3,3267,6900,0,118,0,6977,7046,6865,0,118,0,118,29,29,0,0,3267,6900,0,118,0,6973,7046,fiducial_l01
0.0002,5.0,29008,3814,5168,932,3345,3339,954,17000,706,0,706,867,143,724,2145,495,397,0,0,0,13756,448,846,2139,92,0,92,727,108,619,1276,359,397,0,0,0,6440,426,1250,2266,1503,0,1503,0,0,0,2696,520,142,0,0,0,6296,248,452,394,74,0,74,0,0,0,397,199,141,0,0,0,1209,248,3290,0,0,0,0,46,44,2,4,333,3337,0,2,0,3289,3382,3290,0,0,0,0,44,44,0,0,333,3337,0,2,0,3283,3382,fiducial_l01
0.0004,5.0,28494,4570,6772,1617,2493,2415,2495,13754,1651,0,1651,1300,248,1052,4512,590,895,0,119,0,20100,618,1183,1819,427,0,427,1132,211,921,2017,358,614,0,119,0,8114,552,663,1017,4986,0,4986,0,0,0,4763,648,504,0,432,0,12114,698,600,321,687,0,687,0,0,0,639,97,225,0,432,0,2462,698,2324,0,3,0,3,159,158,1,83,714,2383,0,25,0,2501,2471,2292,0,3,0,3,115,115,0,7,706,2383,0,25,0,2350,2471,fiducial_l01
0.0006,5.0,30589,4627,7644,1898,4233,4081,3101,13904,3048,0,3048,1642,169,1473,5703,418,2170,0,12,0,30490,395,1529,1312,385,0,385,1392,162,1230,2707,257,595,0,12,0,8571,285,1138,901,5517,0,5517,2,2,0,5344,434,1115,0,231,0,14260,670,1071,280,543,0,543,2,2,0,877,76,510,0,231,0,3094,669,3720,0,59,0,59,448,436,12,161,407,3972,0,98,0,4176,4261,3659,0,59,0,59,360,353,7,12,400,3971,0,98,0,3880,4259,fiducial_l01
0.0008,5.0,30002,4906,7912,2165,3049,2932,3920,11555,3791,0,3791,1834,107,1727,6941,337,2697,0,5,0,33363,324,1702,1229,402,0,402,1564,98,1466,3100,250,572,0,5,0,9252,229,1406,806,5557,0,5557,35,29,6,4160,415,2670,0,209,0,14455,1083,1329,227,570,0,570,35,29,6,710,90,1019,0,209,0,3226,1083,2280,0,61,0,61,700,679,21,129,341,2792,0,124,0,3053,3030,2241,0,61,0,61,626,615,11,17,325,2791,0,124,0,2830,3028,fiducial_l01
0.001,5.0,29408,5003,7721,2126,2784,2610,4488,10886,3588,0,3588,1711,60,1651,7694,410,2191,0,4,0,34168,249,1928,1245,417,0,417,1405,41,1364,3181,274,573,0,4,0,9555,207,1407,944,5191,0,5191,64,50,14,3764,484,2738,0,194,0,13858,1344,1368,225,468,0,468,63,50,13,437,117,1270,0,194,0,2894,1344,1822,0,58,0,58,894,855,39,187,301,2491,0,100,0,2751,2796,1767,0,58,0,58,782,769,13,20,267,2490,0,100,0,2420,2792,fiducial_l01
0.002,5.0,29855,6483,7372,1856,2424,2070,5886,11478,2748,0,2748,1802,370,1432,10075,193,447,0,0,0,39835,73,3728,1166,309,0,309,1272,215,1057,5017,140,300,0,0,0,12704,25,1024,982,4971,0,4971,276,124,152,2907,154,3116,0,266,0,13459,1037,910,182,518,0,518,245,105,140,478,73,930,0,266,0,2669,1036,1286,0,96,0,96,1031,962,69,371,126,1783,0,262,0,2539,2287,1261,0,96,0,96,711,697,14,26,114,1782,0,262,0,1849,2286,fiducial_l01
0.004,5.0,28845,5725,7191,1703,3274,2547,6998,9264,2386,0,2386,2202,1194,1008,11616,54,42,0,0,0,38035,35,4758,209,40,0,40,717,296,421,5487,21,29,0,0,0,11380,26,2415,1379,2899,0,2899,404,303,101,3900,51,1841,0,0,0,14163,28,1017,195,240,0,240,250,170,80,1282,30,226,0,0,0,3376,26,1210,0,72,0,72,1988,1926,62,717,109,1595,0,959,0,3042,3497,1208,0,72,0,72,1266,1253,13,67,54,1523,0,957,0,1666,3425,fiducial_l01
0.006,5.0,27588,2278,6367,947,3172,2421,6338,9876,522,0,522,2218,1349,869,9132,26,0,0,0,0,37557,36,1897,130,0,0,0,248,107,141,2147,6,0,0,0,0,4513,36,2530,1376,2030,0,2030,375,330,45,3540,27,1418,0,0,0,12555,25,630,151,66,0,66,99,71,28,740,18,56,0,0,0,1865,25,1201,0,63,0,63,1906,1833,73,748,60,1417,0,1006,0,2938,3401,1171,0,63,0,63,1186,1175,11,53,38,1363,0,1005,0,1470,3369,fiducial_l01
0.008,5.0,25883,705,6197,469,2890,2058,6404,5901,1162,0,1162,2545,1829,716,10162,52,2,0,0,0,33194,42,511,80,0,0,0,113,61,52,623,1,1,0,0,0,1366,42,1968,1121,2489,0,2489,534,484,50,3071,1,1941,0,0,0,12103,28,219,130,53,0,53,67,53,14,296,0,43,0,0,0,912,24,972,0,63,0,63,1850,1796,54,756,31,1157,0,973,0,2755,3015,924,0,62,0,62,1071,1062,9,61,27,1026,0,971,0,1151,2963,fiducial_l01
0.01,5.0,25028,417,6030,352,2500,1763,5731,6204,408,0,408,2176,1633,543,8367,23,12,0,0,0,37113,31,157,197,0,0,0,63,44,19,220,1,0,0,0,0,802,31,2115,846,2325,0,2325,546,500,46,3096,5,1914,0,0,0,11542,23,168,94,46,0,46,44,39,5,219,2,39,0,0,0,680,19,623,1,70,0,70,1771,1720,51,558,29,899,0,1008,0,2216,2712,599,0,69,0,69,1094,1087,7,39,20,717,0,1007,0,830,2694,fiducial_l01
0.014,5.0,21173,60,6403,262,2781,2066,3509,3697,219,0,219,1519,1284,235,5295,8,323,0,0,0,33767,19,21,1,0,0,0,38,26,12,56,0,3,0,0,0,100,19,1137,207,4173,0,4173,590,564,26,2140,2,3817,0,0,0,12196,24,67,6,154,0,154,33,30,3,124,0,132,0,0,0,498,19,625,5,180,0,180,1924,1884,40,444,48,1009,0,1276,0,2233,3228,612,0,179,0,179,1275,1270,5,14,33,780,0,1272,0,956,3175,fiducial_l01
0.017,5.0,21202,58,6150,232,2830,2128,3027,3810,12,0,12,1408,1248,160,4947,12,91,0,0,0,36089,51,12,9,0,0,0,35,23,12,45,0,2,0,0,0,97,17,2109,246,2948,0,2948,516,491,25,2910,4,2920,0,0,0,11864,86,101,5,84,0,84,30,29,1,142,0,85,0,0,0,432,22,608,0,317,0,317,1900,1869,31,393,48,1082,0,1351,0,2309,3341,604,0,317,0,317,1206,1201,5,12,35,775,0,1341,0,1077,3177,fiducial_l01
0.02,5.0,16070,18,5552,204,3326,2535,1500,3099,0,0,0,708,623,85,2864,21,2,0,0,0,28021,57,0,0,0,0,0,17,16,1,17,0,0,0,0,0,25,10,2011,235,1992,0,1992,428,420,8,3267,17,1987,0,0,0,10643,231,90,2,52,0,52,23,23,0,150,1,52,0,0,0,387,17,706,1,366,0,366,2246,2219,27,363,56,1206,0,1750,0,2350,4288,692,0,363,0,363,1479,1475,4,10,40,810,0,1715,0,1150,3918,fiducial_l01
0.03,5.0,7869,3,4962,186,3675,2826,246,2279,0,0,0,21,1,20,368,9,0,0,0,0,14499,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,5,1,2655,61,128,0,128,218,216,2,4741,34,129,0,0,0,9776,57,105,2,0,0,0,24,24,0,183,0,1,0,0,0,349,23,553,0,523,0,523,2597,2578,19,343,81,972,0,2358,0,2323,5023,515,0,518,0,518,1793,1792,1,14,40,649,0,2163,0,1163,4489,fiducial_l01
