Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.0006,3.0,31804,5573,5803,1083,3498,2429,3804,13779,2848,0,2848,2479,106,2373,7013,590,2212,1,0,0,33251,137,2202,1275,166,0,166,1923,51,1872,4169,320,128,1,0,0,10784,19,558,899,4143,0,4143,141,17,124,2731,546,2097,0,23,0,10849,383,498,279,181,0,181,125,17,108,404,114,377,0,23,0,1759,382,2358,0,401,0,401,734,601,133,969,475,2243,0,284,0,4542,2431,1844,0,261,0,261,324,306,18,50,405,2105,0,274,0,2437,2412,fiducial_qcbse
0.0008,3.0,31111,5671,5644,1016,1908,1072,4519,11434,3683,0,3683,2574,98,2476,7722,508,3151,0,0,0,36104,116,2291,1218,141,0,141,2017,55,1962,4350,287,103,0,0,0,11062,14,555,805,4026,0,4026,176,23,153,2310,553,2446,1,16,0,10688,316,482,226,158,0,158,149,19,130,467,133,307,1,16,0,1706,316,1017,0,289,0,289,594,443,151,657,459,1112,0,135,0,2749,1054,689,0,122,0,122,261,243,18,44,382,903,0,125,0,1102,1042,fiducial_qcbse
0.001,3.0,30377,5633,5560,1012,1425,645,4983,10794,3485,0,3485,2383,131,2252,8084,582,2866,1,0,0,36334,52,2382,1226,156,0,156,1865,74,1791,4291,309,116,0,0,0,11065,11,489,939,3800,0,3800,239,47,192,2215,641,2307,2,18,0,10616,239,443,220,147,0,147,201,42,159,513,174,261,2,18,0,1771,239,632,0,159,0,159,624,489,135,547,375,811,1,61,0,2201,629,400,0,52,0,52,193,176,17,38,269,547,1,60,0,662,627,fiducial_qcbse
0.002,3.0,29152,5117,5499,1009,1103,252,4972,11421,2696,0,2696,2125,396,1729,7853,271,2023,0,0,0,38363,59,2571,1140,89,0,89,1313,205,1108,3912,133,65,0,0,0,10106,11,663,965,3397,0,3397,365,152,213,2001,233,2430,0,2,0,10647,74,508,170,73,0,73,258,94,164,734,118,103,0,2,0,1940,74,252,0,113,0,113,728,591,137,359,172,669,0,67,0,1935,249,139,0,27,0,27,86,66,20,39,112,147,0,66,0,255,247,fiducial_qcbse
0.004,3.0,27307,2542,5394,731,809,115,5471,9185,2439,0,2439,2223,1165,1058,9424,62,775,0,0,0,34659,31,1927,175,9,0,9,430,158,272,2360,19,7,0,0,0,5054,13,1870,1314,1750,0,1750,375,262,113,2600,85,1409,0,0,0,10568,2,436,154,25,0,25,116,54,62,560,44,17,0,0,0,1458,2,79,0,62,0,62,664,538,126,205,60,544,0,57,0,1484,127,42,0,17,0,17,56,38,18,19,36,52,0,44,0,119,111,fiducial_qcbse
0.006,3.0,25154,431,4396,334,778,87,4054,9642,614,0,614,2217,1344,873,6771,26,161,0,0,0,32652,18,299,54,0,0,0,77,20,57,376,0,0,0,0,0,841,18,1807,1228,1054,0,1054,260,223,37,2145,24,990,0,0,0,8664,4,187,109,9,0,9,29,21,8,217,9,8,0,0,0,664,4,58,0,76,0,76,642,529,113,202,54,513,0,62,0,1453,100,11,0,24,0,24,52,36,16,19,23,19,0,49,0,95,79,fiducial_qcbse
0.008,3.0,23499,74,3909,203,682,62,4017,5801,1384,0,1384,2429,1718,711,7695,52,185,0,0,0,28427,28,5,21,0,0,0,47,26,21,50,0,2,0,0,0,118,28,1262,1008,1261,0,1261,300,267,33,1697,0,1140,0,0,0,7591,9,66,93,16,0,16,28,22,6,94,0,16,0,0,0,397,9,27,0,80,0,80,570,496,74,105,53,514,0,59,0,1250,105,2,0,10,0,10,50,44,6,5,16,14,0,43,0,51,73,fiducial_qcbse
0.01,3.0,22532,91,3599,154,730,113,3368,6048,590,0,590,2021,1485,536,5874,23,165,0,0,0,32142,19,0,67,0,0,0,24,19,5,24,0,0,0,0,0,162,19,1304,744,1159,0,1159,203,172,31,1692,5,989,0,0,0,6762,4,60,63,19,0,19,12,10,2,76,1,15,0,0,0,302,4,6,1,120,0,120,568,503,65,78,64,507,0,110,0,1233,156,2,0,41,0,41,70,66,4,3,36,17,0,93,0,90,136,fiducial_qcbse
0.014,3.0,19970,22,3621,66,730,104,2661,3694,70,0,70,1348,1123,225,4290,7,128,0,0,0,31392,14,0,1,0,0,0,21,14,7,19,0,2,0,0,0,29,14,530,176,2517,0,2517,134,125,9,930,5,2276,0,0,0,6734,1,10,4,49,0,49,3,3,0,19,0,43,0,0,0,131,1,8,3,125,0,125,547,510,37,41,87,526,0,113,0,1207,152,0,0,32,0,32,72,67,5,1,45,17,0,86,0,85,123,fiducial_qcbse
0.017,3.0,20009,17,3227,65,684,114,2210,3715,16,0,16,1176,1023,153,3883,11,57,0,0,0,33724,45,0,0,0,0,0,15,11,4,14,0,1,0,0,0,21,11,1060,200,1707,0,1707,84,76,8,1274,4,1678,0,1,0,6187,32,24,5,30,0,30,5,4,1,29,0,30,0,1,0,127,3,0,0,157,0,157,523,497,26,22,104,511,0,147,0,1157,202,0,0,27,0,27,87,83,4,1,51,17,0,96,0,83,145,fiducial_qcbse
