Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.0004,3.0,29944,7149,7895,2637,2982,2658,3680,13754,833,0,833,2382,66,2316,6917,536,59,0,0,0,23773,103,2634,1819,317,0,317,2361,64,2297,5276,485,53,0,0,0,13520,52,848,1017,5720,0,5720,184,6,178,5822,1057,585,0,415,0,14146,862,725,321,1412,0,1412,166,5,161,1340,389,561,0,415,0,4324,860,1747,0,3,0,3,1226,1141,85,352,369,2625,0,3,0,3129,2826,1746,0,3,0,3,906,896,10,30,360,2625,0,3,0,2504,2808,
0.0006,3.0,32395,6935,7313,1702,2521,1982,4221,13904,2867,0,2867,2508,46,2462,7804,439,1887,0,0,0,34791,104,2726,1312,437,0,437,2449,45,2404,5269,374,353,0,0,0,13387,60,890,901,5254,0,5254,177,15,162,5365,766,923,0,71,0,13971,274,763,280,507,0,507,146,12,134,1022,304,329,0,71,0,3085,273,980,0,6,0,6,1529,1392,137,595,233,1918,0,6,0,2968,2061,978,0,6,0,6,996,979,17,58,214,1918,0,6,0,1928,2029,
0.0008,3.0,31705,7052,7659,2097,1933,1330,4983,11555,3673,0,3673,2592,54,2538,8823,358,2523,0,0,0,37506,97,2900,1229,415,0,415,2497,52,2445,5445,322,378,0,0,0,13680,29,942,806,5589,0,5589,210,20,190,4954,742,1808,0,24,0,14871,156,797,227,905,0,905,160,16,144,1116,323,730,0,24,0,4007,156,653,0,5,0,5,1267,1108,159,675,168,1249,0,5,0,2576,1275,646,0,5,0,5,676,655,21,76,144,1249,0,5,0,1379,1275,
0.001,3.0,30978,6826,7239,1741,1980,1106,5469,10886,3514,0,3514,2374,81,2293,9459,387,2000,0,0,0,37787,50,2932,1245,390,0,390,2251,71,2180,5208,333,373,0,0,0,13382,12,846,944,5082,0,5082,244,38,206,4402,786,1811,0,1,0,14155,69,726,225,607,0,607,177,29,148,1031,337,484,0,1,0,3392,69,689,0,7,0,7,1273,1076,197,897,174,1064,0,13,0,2915,1027,620,0,6,0,6,476,448,28,102,130,991,0,13,0,1180,1027,
0.002,3.0,30243,7047,6938,1561,2497,1172,5956,11478,2780,0,2780,2088,355,1733,9918,183,992,0,0,0,40737,57,3825,1166,354,0,354,1699,208,1491,5548,156,333,0,0,0,13842,6,1005,982,4477,0,4477,350,144,206,3453,345,2402,0,0,0,13585,35,696,182,504,0,504,173,62,111,959,227,420,0,0,0,3076,34,806,0,218,0,218,1463,1292,171,1004,93,1286,0,199,0,3864,1110,589,0,189,0,189,392,366,26,101,72,872,0,199,0,1235,1105,
0.004,3.0,28467,7192,6634,1087,2963,1302,6998,9264,2080,0,2080,2130,1068,1062,11236,52,44,0,0,0,37305,9,5694,209,124,0,124,1164,540,624,6940,31,43,0,0,0,14298,0,2083,1379,2682,0,2682,397,289,108,3639,81,1545,0,0,0,13035,45,592,195,172,0,172,126,93,33,737,68,155,0,0,0,2134,35,1039,0,584,0,584,1336,1237,99,1046,69,1482,0,432,0,4672,1245,750,0,420,0,420,131,121,10,66,56,804,0,432,0,1359,1242,
0.006,3.0,27504,4697,5836,843,2988,1178,6338,9876,467,0,467,2189,1313,876,9048,26,0,0,0,0,37425,0,4138,130,0,0,0,425,268,157,4566,16,0,0,0,0,9377,0,2136,1376,1881,0,1881,388,342,46,3265,17,1162,0,0,0,11511,28,486,151,90,0,90,116,104,12,611,11,81,0,0,0,1668,17,796,0,753,0,753,1438,1351,87,1047,57,1410,0,530,0,4848,1124,502,0,507,0,507,169,161,8,62,43,586,0,530,0,1239,1115,
0.008,3.0,25781,2209,5771,622,2998,1041,6403,5901,1099,0,1099,2507,1791,716,10062,49,0,0,0,0,33032,1,2010,80,0,0,0,117,57,60,2128,7,0,0,0,0,4405,1,1742,1121,2235,0,2235,593,548,45,3072,0,1514,0,0,0,11268,61,334,130,57,0,57,101,94,7,455,0,37,0,0,0,1219,23,705,0,802,0,802,1487,1428,59,968,55,1511,0,515,0,4970,1018,412,0,435,0,435,194,185,9,36,35,490,0,515,0,1075,1007,
0.01,3.0,24920,886,6164,485,2256,1240,5732,6204,329,0,329,2145,1602,543,8270,22,1,0,0,0,36927,0,530,197,2,0,2,157,16,141,689,0,0,0,0,0,1770,0,2138,846,2345,0,2345,640,584,56,3387,7,1757,0,0,0,11848,7,280,94,51,0,51,59,46,13,364,2,27,0,0,0,952,7,545,1,709,0,709,966,864,102,670,59,876,0,675,0,3231,1209,469,0,655,0,655,116,90,26,28,59,537,0,675,0,1270,1209,
0.014,3.0,20956,247,6929,566,2207,1322,3510,3697,110,0,110,1410,1174,236,5283,8,118,0,0,0,33351,0,109,1,101,0,101,36,4,32,144,0,102,0,0,0,492,0,1248,207,4431,0,4431,728,686,42,2393,4,4087,0,3,0,13245,21,141,6,361,0,361,50,42,8,268,0,289,0,3,0,1096,21,575,5,711,0,711,869,807,62,549,59,905,0,701,0,3003,1310,515,0,671,0,671,136,124,12,21,54,600,0,701,0,1341,1302,
0.017,3.0,21110,85,6750,397,2227,1379,3029,3810,1,0,1,1324,1164,160,4944,12,2,0,0,0,35921,34,38,9,1,0,1,35,1,34,73,0,1,0,0,0,168,0,2409,246,3050,0,3050,627,592,35,3388,4,3041,0,1,0,13060,66,194,5,140,0,140,33,29,4,252,0,139,0,1,0,764,11,559,0,718,0,718,945,900,45,507,71,1018,0,698,0,3070,1374,518,0,664,0,664,197,182,15,25,71,656,0,698,0,1395,1362,
0.02,3.0,16100,4,6179,384,2279,1483,1509,3099,0,0,0,728,642,86,2896,22,0,0,0,0,28091,47,2,0,0,0,0,1,1,0,3,0,0,0,0,0,7,0,2317,235,2016,0,2016,518,500,18,3861,15,2018,0,2,0,11972,149,203,2,77,0,77,17,16,1,301,4,79,0,2,0,740,17,676,1,673,0,673,922,897,25,485,82,1112,0,675,0,3057,1488,634,0,630,0,630,219,210,9,26,82,782,0,675,0,1499,1467,
0.03,3.0,7870,2,5680,464,2191,1512,246,2279,0,0,0,20,0,20,369,8,0,0,0,0,14502,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3121,61,117,0,117,238,231,7,5365,42,223,0,0,0,11131,129,323,2,0,0,0,7,7,0,356,6,106,0,0,0,813,111,539,0,658,0,658,992,973,19,442,110,1026,0,721,0,2854,1524,496,0,636,0,636,380,375,5,29,110,762,0,721,0,1506,1518,
0.0001,5.0,29818,7354,7955,1648,22093,21411,1790,14988,1227,0,1227,2077,123,1954,5088,1625,57,1,0,0,17327,71,1600,3445,324,0,324,1980,93,1887,3851,850,56,1,0,0,13137,56,1878,2345,3434,0,3434,78,1,77,5329,2087,190,0,23,0,11565,246,930,387,249,0,249,63,1,62,1065,503,173,0,23,0,2684,246,19021,0,2363,0,2363,697,491,206,794,6183,18937,101,2360,0,22751,21361,18695,0,2360,0,2360,349,317,32,117,5920,18934,100,2360,0,21404,21361,
0.0002,5.0,31325,5976,6923,1618,19191,18154,2127,17000,807,0,807,1909,101,1808,4837,834,22,0,0,0,18778,52,1887,2139,161,0,161,1784,66,1718,3815,474,20,0,0,0,11193,39,2048,2266,2373,0,2373,75,1,74,4484,1156,99,0,10,0,9772,177,1014,394,145,0,145,57,1,56,1126,359,88,0,10,0,2761,177,16617,0,1521,0,1521,1044,808,236,1190,2300,16487,23,1512,0,20164,18160,16216,0,1514,0,1514,420,379,41,162,2054,16480,22,1512,0,18196,18072,
0.0004,5.0,30586,6688,8768,2186,14668,13345,3699,13754,1449,0,1449,2389,73,2316,7289,797,329,0,0,0,24896,131,2291,1819,376,0,376,2200,65,2135,4705,491,163,0,0,0,12939,63,1195,1017,6289,0,6289,161,6,155,7107,1372,588,0,0,0,16631,125,989,321,761,0,761,106,2,104,1525,453,340,0,0,0,4169,122,12717,0,723,0,723,1220,934,286,1526,1960,12425,10,715,0,15994,13306,12296,0,716,0,716,329,287,42,212,1672,12418,8,715,0,13462,13200,
0.0006,5.0,32570,6263,8144,1691,13443,11934,4225,13904,3025,0,3025,2521,59,2462,7747,553,2119,0,0,0,35059,127,2472,1312,327,0,327,2149,49,2100,4673,361,277,0,0,0,12225,30,1174,901,5824,0,5824,160,17,143,5537,993,1653,0,0,0,15813,108,960,280,363,0,363,84,6,78,1185,370,226,0,0,0,3233,107,11481,0,496,0,496,1459,1175,284,1696,971,11261,3,484,0,14969,11862,11176,0,489,0,489,268,229,39,196,782,11254,2,484,0,12035,11789,
0.0008,5.0,31947,6335,8347,2033,8635,7370,4984,11555,3871,0,3871,2635,97,2538,8526,470,3062,0,0,0,38010,116,2555,1229,344,0,344,2206,77,2129,4828,351,278,0,0,0,12399,25,1223,806,6018,0,6018,192,24,168,4832,946,2642,0,0,0,16313,112,970,227,729,0,729,101,13,88,1193,372,613,0,0,0,3928,112,7017,0,275,0,275,1334,1026,308,1425,784,6917,3,289,0,9996,7253,6811,0,273,0,273,285,246,39,166,636,6915,3,289,0,7479,7253,
0.001,5.0,31177,6171,7872,1649,7163,5715,5469,10886,3651,0,3651,2436,141,2295,8910,486,2748,0,0,0,38161,55,2623,1245,359,0,359,1942,116,1826,4640,362,286,0,0,0,12134,16,1140,944,5450,0,5450,225,40,185,4162,1028,2684,0,1,0,15444,60,934,225,398,0,398,87,14,73,1101,374,322,0,1,0,3217,60,5270,0,251,0,251,1630,1338,292,1423,801,5456,1,278,0,8644,5657,4973,0,245,0,245,494,457,37,127,644,5310,1,278,0,5763,5657,
