Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.0008,3.0,7078,4501,2045,928,1913,1453,1744,2864,525,0,525,1938,65,1873,3847,1127,366,11,0,0,12968,27,1454,1194,199,0,199,1653,52,1601,3148,856,159,9,0,0,8624,19,389,533,926,0,926,194,20,174,968,483,538,14,6,0,3747,244,363,249,158,0,158,157,14,143,416,236,257,5,6,0,1578,244,493,0,287,0,287,1131,1021,110,435,271,1201,0,277,0,2384,1438,420,0,188,0,188,845,821,24,97,243,1079,0,277,0,1470,1435,fiducial_kick150
0.001,3.0,6510,4269,1888,850,1614,1205,1754,2533,433,0,433,1783,79,1704,3695,1125,281,7,0,0,12158,20,1460,1139,155,0,155,1515,64,1451,3009,856,121,4,0,0,8267,18,336,544,778,0,778,228,41,187,873,505,463,8,8,0,3540,171,311,230,128,0,128,181,31,150,405,247,207,5,8,0,1495,171,374,0,178,0,178,1060,959,101,425,260,940,1,249,0,1990,1234,334,0,118,0,118,753,730,23,107,232,850,1,248,0,1181,1227,fiducial_kick150
0.002,3.0,5398,3338,1597,760,1382,909,1401,2464,230,0,230,1299,206,1093,2824,534,109,3,0,0,10526,12,1180,1108,83,0,83,967,139,828,2175,386,55,1,0,0,6593,10,408,488,393,0,393,308,102,206,888,259,220,2,1,0,3132,48,347,158,37,0,37,218,71,147,541,170,60,0,1,0,1468,47,256,0,146,0,146,978,890,88,461,263,591,0,330,0,1762,995,190,0,91,0,91,628,607,21,108,230,478,0,323,0,839,977,fiducial_kick150
0.004,3.0,3087,1515,1329,508,1269,810,1098,1009,160,0,160,814,401,413,2055,114,21,0,0,0,6071,12,769,297,34,0,34,415,177,238,1210,69,8,0,0,0,3009,12,470,473,120,0,120,266,165,101,806,77,50,0,0,0,2627,17,252,124,12,0,12,120,60,60,378,50,6,0,0,0,996,17,255,0,132,0,132,879,815,64,414,248,436,0,419,0,1566,968,199,0,95,0,95,514,495,19,82,226,331,0,397,0,691,927,fiducial_kick150
0.006,3.0,1904,563,957,238,1179,705,589,806,23,0,23,484,264,220,1096,15,1,0,0,0,3765,18,213,199,1,0,1,150,68,82,363,4,1,0,0,0,1107,18,326,450,45,0,45,136,111,25,481,16,26,0,0,0,1895,10,104,90,4,0,4,40,31,9,146,6,2,0,0,0,466,10,179,0,146,0,146,851,797,54,411,243,283,0,485,0,1456,898,104,0,107,0,107,493,476,17,70,229,177,0,458,0,553,856,fiducial_kick150
0.008,3.0,1121,265,728,155,994,619,401,392,49,0,49,278,153,125,726,9,2,0,0,0,2214,16,97,95,6,0,6,67,32,35,170,4,0,0,0,0,513,16,170,351,72,0,72,135,115,20,347,8,30,0,0,0,1436,12,34,86,6,0,6,29,21,8,67,2,2,0,0,0,300,8,118,0,166,0,166,707,679,28,260,230,268,0,466,0,1163,822,61,0,113,0,113,444,433,11,35,218,151,0,433,0,467,770,fiducial_kick150
0.01,3.0,920,293,642,116,1075,784,256,433,12,0,12,206,134,72,475,4,2,0,0,0,1778,22,78,165,0,0,0,48,36,12,126,1,0,0,0,0,555,22,178,287,108,0,108,69,56,13,289,4,66,0,0,0,1263,16,32,63,8,0,8,13,11,2,46,1,7,0,0,0,218,14,103,0,219,0,219,751,719,32,187,293,238,0,650,0,1027,1121,65,0,182,0,182,536,525,11,19,273,148,0,617,0,497,1070,fiducial_kick150
0.014,3.0,432,79,491,52,1090,835,132,200,2,0,2,68,37,31,205,0,3,0,0,0,791,10,27,28,0,0,0,20,12,8,47,0,1,0,0,0,140,10,86,96,235,0,235,74,73,1,192,0,203,0,0,0,968,9,6,4,29,0,29,13,13,0,23,0,25,0,0,0,97,7,76,1,259,0,259,753,738,15,126,286,242,0,721,0,938,1241,63,0,206,0,206,565,559,6,14,270,144,0,677,0,498,1171,fiducial_kick150
0.017,3.0,370,57,391,42,1211,968,95,183,0,0,0,58,38,20,156,0,2,0,0,0,671,7,15,26,0,0,0,14,10,4,29,0,1,0,0,0,105,7,145,80,122,0,122,41,40,1,192,1,119,0,0,0,770,11,17,8,7,0,7,10,10,0,25,1,9,0,0,0,75,9,60,0,299,0,299,851,845,6,87,325,257,0,867,0,897,1524,56,0,234,0,234,677,674,3,7,297,152,0,809,0,507,1428,fiducial_kick150
0.02,3.0,173,25,264,25,1247,1019,28,105,0,0,0,16,13,3,53,1,1,0,0,0,308,5,4,14,0,0,0,5,5,0,10,0,0,0,0,0,42,5,106,52,61,0,61,21,20,1,151,0,61,0,0,0,519,8,14,2,4,0,4,4,4,0,19,0,4,0,0,0,47,3,67,0,309,0,309,870,865,5,59,372,249,0,939,0,845,1648,61,0,244,0,244,714,711,3,2,336,145,0,872,0,499,1539,fiducial_kick150
0.03,3.0,46,2,187,27,1253,1042,6,38,0,0,0,0,0,0,7,0,0,0,0,0,92,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,120,10,0,0,0,19,19,0,174,2,2,0,0,0,355,13,15,1,0,0,0,9,9,0,24,1,2,0,0,0,43,10,53,0,277,0,277,923,921,2,41,403,184,0,1028,0,615,1891,42,0,207,0,207,793,792,1,2,349,124,0,916,0,373,1711,fiducial_kick150
0.0001,5.0,9070,5417,4443,1181,6447,6219,1733,4817,706,0,706,1768,104,1664,4111,1909,135,58,0,0,11474,48,1223,2316,269,0,269,1598,82,1516,3011,1084,90,33,0,0,8509,44,996,1711,1639,0,1639,68,6,62,2237,1323,465,50,29,0,5818,443,567,300,247,0,247,64,5,59,460,444,392,23,29,0,1533,443,3722,0,2192,0,2192,519,430,89,155,4022,4072,37,2220,0,6310,6423,3693,0,2092,0,2092,422,399,23,32,3972,3969,37,2218,0,5872,6414,fiducial_kick150
0.0002,5.0,8519,4454,3568,1108,4595,4073,1670,5007,358,0,358,1465,34,1431,3442,1265,67,18,0,0,10968,25,1260,1817,105,0,105,1268,19,1249,2604,762,33,11,0,0,7330,25,910,1589,982,0,982,78,1,77,1606,866,353,18,19,0,4470,361,561,332,142,0,142,72,1,71,461,382,296,6,19,0,1544,361,2694,0,868,0,868,1028,884,144,381,1489,3277,5,937,0,4587,4503,2554,0,648,0,648,868,811,57,88,1431,3087,5,898,0,3619,4439,fiducial_kick150
0.0004,5.0,7474,4387,2907,1175,4453,4011,1843,3461,383,0,383,1774,65,1709,3852,1343,160,21,0,0,11660,50,1396,1380,139,0,139,1470,61,1409,2920,830,87,12,0,0,7942,35,677,831,1215,0,1215,178,6,172,1547,913,518,31,11,0,4827,224,539,291,209,0,209,136,4,132,647,405,226,10,11,0,2005,223,2319,0,631,0,631,1498,1328,170,431,1401,2935,9,1087,0,4240,4637,2241,0,535,0,535,1232,1182,50,100,1352,2844,9,1067,0,3415,4581,fiducial_kick150
0.0006,5.0,7476,4201,2402,1004,3681,3064,1670,3635,436,0,436,1726,61,1665,3613,1035,227,7,0,0,13011,24,1308,1428,127,0,127,1338,41,1297,2698,673,75,1,0,0,7943,17,619,616,988,0,988,177,16,161,1444,622,339,18,3,0,4382,124,530,246,102,0,102,126,8,118,669,321,86,9,3,0,1823,124,1829,0,326,0,326,1522,1365,157,649,750,2331,1,701,0,3807,3528,1676,0,225,0,225,1162,1117,45,157,683,2209,1,698,0,2629,3482,fiducial_kick150
